xcl,ycl,xvcl,yvcl,xlt,ylt,xvlt,yvlt,xtt,ytt,xvtt,yvtt
47.728766,-14.672482,0.000000,0.0000000.130286,0.129154,47.611160,-14.629746,0.000000056,0.000000173,47.866171,-14.719040,0.000000,0.000000
47.785580,-14.498957,0.000000,0.0000000.106985,0.113271,47.656769,-14.413090,0.000000055,0.000000173,47.968866,-14.541892,0.000000,0.000000
47.841669,-14.325212,0.000000,0.0000000.118883,0.103060,47.702298,-14.293190,0.000000055,0.000000174,48.006240,-14.414205,0.000000,0.000000
47.897033,-14.151250,0.000000,0.0000000.103854,0.125519,47.757855,-14.168036,0.000000054,0.000000174,48.096456,-14.151325,0.000000,0.000000
47.951671,-13.977074,0.000000,0.0000000.102205,0.134126,47.800822,-14.002194,0.000000053,0.000000174,48.083161,-14.026248,0.000000,0.000000
48.005583,-13.802686,0.000000,0.0000000.058424,0.046095,47.854588,-13.769844,0.000000053,0.000000174,48.178998,-13.852063,0.000000,0.000000
48.058768,-13.628089,0.000000,0.0000000.138858,0.075670,47.920056,-13.574492,0.000000052,0.000000174,48.171840,-13.649571,0.000000,0.000000
48.111225,-13.453286,0.000000,0.0000000.051880,0.029692,47.954899,-13.387297,0.000000051,0.000000175,48.247636,-13.521904,0.000000,0.000000
48.162953,-13.278279,0.000000,0.0000000.117580,0.091258,48.099938,-13.227438,0.000000050,0.000000175,48.348406,-13.323143,0.000000,0.000000
48.213952,-13.103071,0.000000,0.0000000.069322,0.092567,48.100360,-13.120755,0.000000050,0.000000175,48.332993,-13.147346,0.000000,0.000000
48.264220,-12.927664,0.000000,0.0000000.075400,0.093175,48.061600,-12.911583,0.000000049,0.000000175,48.360547,-12.969002,0.000000,0.000000
48.313758,-12.752062,0.000000,0.0000000.125073,0.108676,48.190648,-12.695924,0.000000048,0.000000175,48.456091,-12.764570,0.000000,0.000000
48.362565,-12.576266,0.000000,0.0000000.165052,0.113734,48.239944,-12.564143,0.000000047,0.000000176,48.573912,-12.665161,0.000000,0.000000
48.410640,-12.400280,0.000000,0.0000000.121176,0.112978,48.289176,-12.360588,0.000000047,0.000000176,48.526645,-12.427604,0.000000,0.000000
48.457981,-12.224107,0.000000,0.0000000.120156,0.093369,48.331781,-12.117818,0.000000046,0.000000176,48.585539,-12.263220,0.000000,0.000000
48.504590,-12.047748,0.000000,0.0000000.080546,0.096859,48.399042,-11.951193,0.000000045,0.000000176,48.646728,-12.098398,0.000000,0.000000
48.550464,-11.871208,0.000000,0.0000000.060383,0.039267,48.425737,-11.818412,0.000000045,0.000000176,48.684075,-11.939618,0.000000,0.000000
48.595604,-11.694487,0.000000,0.0000000.100914,0.059238,48.472111,-11.673313,0.000000044,0.000000176,48.680526,-11.695288,0.000000,0.000000
48.640009,-11.517590,0.000000,0.0000000.070850,0.087062,48.472271,-11.476655,0.000000043,0.000000177,48.757832,-11.605928,0.000000,0.000000
48.683678,-11.340518,0.000000,0.0000000.139149,0.086247,48.560962,-11.339631,0.000000042,0.000000177,48.811555,-11.349638,0.000000,0.000000
48.726610,-11.163275,0.000000,0.0000000.083926,0.051148,48.560579,-11.094171,0.000000042,0.000000177,48.887072,-11.187609,0.000000,0.000000
48.768805,-10.985863,0.000000,0.0000000.077543,0.086944,48.635224,-10.945944,0.000000041,0.000000177,48.907991,-11.022903,0.000000,0.000000
48.810262,-10.808285,0.000000,0.0000000.114572,0.193654,48.689876,-10.740644,0.000000040,0.000000177,48.972074,-10.797955,0.000000,0.000000
48.850981,-10.630543,0.000000,0.0000000.103296,0.070719,48.734286,-10.619011,0.000000039,0.000000177,49.076698,-10.655444,0.000000,0.000000
48.890962,-10.452641,0.000000,0.0000000.115638,0.048259,48.729645,-10.440662,0.000000039,0.000000178,49.020005,-10.504750,0.000000,0.000000
48.930203,-10.274580,0.000000,0.0000000.076921,0.199670,48.767831,-10.261436,0.000000038,0.000000178,49.062575,-10.309101,0.000000,0.000000
48.968704,-10.096364,0.000000,0.0000000.049795,0.213301,48.840269,-10.084831,0.000000037,0.000000178,49.086262,-10.144413,0.000000,0.000000
49.006464,-9.917996,0.000000,0.0000000.078810,0.081461,48.792536,-9.896636,0.000000037,0.000000178,49.114989,-9.925659,0.000000,0.000000
49.043484,-9.739477,0.000000,0.0000000.084776,0.071349,48.822399,-9.699702,0.000000036,0.000000178,49.181625,-9.808944,0.000000,0.000000
49.079762,-9.560812,0.000000,0.0000000.139928,0.112787,48.946123,-9.529864,0.000000035,0.000000178,49.251747,-9.569171,0.000000,0.000000
49.115298,-9.382001,0.000000,0.0000000.092954,0.105775,48.958253,-9.327519,0.000000034,0.000000178,49.259900,-9.362567,0.000000,0.000000
49.150091,-9.203049,0.000000,0.0000000.127579,0.126172,48.995202,-9.183430,0.000000033,0.000000179,49.294801,-9.212240,0.000000,0.000000
49.184141,-9.023958,0.000000,0.0000000.180046,0.141843,49.044957,-9.017982,0.000000032,0.000000179,49.301932,-9.049863,0.000000,0.000000
49.217448,-8.844730,0.000000,0.0000000.056603,0.111987,49.103824,-8.852587,0.000000032,0.000000179,49.341923,-8.876286,0.000000,0.000000
49.250010,-8.665368,0.000000,0.0000000.088994,0.066401,49.079006,-8.651326,0.000000031,0.000000179,49.381207,-8.716856,0.000000,0.000000
49.281829,-8.485876,0.000000,0.0000000.087205,0.065105,49.133950,-8.510246,0.000000031,0.000000179,49.437015,-8.530816,0.000000,0.000000
49.312902,-8.306255,0.000000,0.0000000.074590,0.095060,49.105928,-8.254210,0.000000030,0.000000179,49.443549,-8.360967,0.000000,0.000000
49.343229,-8.126509,0.000000,0.0000000.133032,0.196779,49.207520,-8.092194,0.000000029,0.000000179,49.524704,-8.134115,0.000000,0.000000
49.372811,-7.946640,0.000000,0.0000000.209348,0.181071,49.181633,-7.923652,0.000000028,0.000000180,49.559917,-8.009344,0.000000,0.000000
49.401646,-7.766650,0.000000,0.0000000.154070,0.133844,49.321948,-7.695379,0.000000027,0.000000180,49.600254,-7.754421,0.000000,0.000000
49.429735,-7.586544,0.000000,0.0000000.129690,0.049322,49.270485,-7.574584,0.000000027,0.000000180,49.538098,-7.556285,0.000000,0.000000
49.457076,-7.406322,0.000000,0.0000000.110822,0.125668,49.328515,-7.416602,0.000000026,0.000000180,49.598394,-7.463464,0.000000,0.000000
49.483670,-7.225989,0.000000,0.0000000.073859,0.157113,49.331173,-7.167264,0.000000025,0.000000180,49.665845,-7.317695,0.000000,0.000000
49.509516,-7.045546,0.000000,0.0000000.097551,0.072836,49.359370,-6.985920,0.000000025,0.000000180,49.665594,-7.038570,0.000000,0.000000
49.534614,-6.864997,0.000000,0.0000000.123894,0.093488,49.440027,-6.905091,0.000000024,0.000000180,49.676406,-6.843661,0.000000,0.000000
49.558962,-6.684344,0.000000,0.0000000.113578,0.077809,49.444417,-6.666977,0.000000023,0.000000180,49.659136,-6.725113,0.000000,0.000000
49.582562,-6.503591,0.000000,0.0000000.048496,0.089594,49.391243,-6.466067,0.000000023,0.000000180,49.732457,-6.503227,0.000000,0.000000
49.605412,-6.322738,0.000000,0.0000000.108382,0.115315,49.436954,-6.325770,0.000000022,0.000000180,49.824202,-6.323220,0.000000,0.000000
49.627512,-6.141791,0.000000,0.0000000.057792,0.132573,49.475359,-6.121697,0.000000021,0.000000181,49.763009,-6.186851,0.000000,0.000000
49.648861,-5.960750,0.000000,0.0000000.055696,0.081258,49.499834,-5.977043,0.000000020,0.000000181,49.788965,-6.014378,0.000000,0.000000
49.669461,-5.779619,0.000000,0.0000000.104081,0.148097,49.541475,-5.756165,0.000000019,0.000000181,49.874073,-5.831722,0.000000,0.000000
49.689309,-5.598401,0.000000,0.0000000.156661,0.061247,49.468163,-5.563918,0.000000018,0.000000181,49.825599,-5.539189,0.000000,0.000000
49.708406,-5.417098,0.000000,0.0000000.047676,0.168303,49.548001,-5.406007,0.000000018,0.000000181,49.846221,-5.458169,0.000000,0.000000
49.726751,-5.235714,0.000000,0.0000000.046260,0.117542,49.540939,-5.212683,0.000000017,0.000000181,49.806438,-5.284056,0.000000,0.000000
49.744345,-5.054250,0.000000,0.0000000.120765,0.087522,49.576919,-5.072400,0.000000016,0.000000181,49.887232,-5.058267,0.000000,0.000000
49.761186,-4.872710,0.000000,0.0000000.081079,0.095453,49.624289,-4.838903,0.000000016,0.000000181,49.991029,-4.890155,0.000000,0.000000
49.777275,-4.691096,0.000000,0.0000000.108311,0.091795,49.629459,-4.677914,0.000000015,0.000000181,49.924502,-4.689810,0.000000,0.000000
49.792612,-4.509411,0.000000,0.0000000.125379,0.162200,49.650855,-4.458103,0.000000014,0.000000181,49.940145,-4.534197,0.000000,0.000000
49.807195,-4.327658,0.000000,0.0000000.045445,0.093700,49.713618,-4.321933,0.000000014,0.000000181,49.953270,-4.352072,0.000000,0.000000
49.821025,-4.145839,0.000000,0.0000000.121992,0.106742,49.627874,-4.128954,0.000000012,0.000000181,49.952711,-4.228334,0.000000,0.000000
49.834101,-3.963958,0.000000,0.0000000.152729,0.046726,49.668206,-3.955574,0.000000012,0.000000181,49.965977,-4.015963,0.000000,0.000000
49.846424,-3.782017,0.000000,0.0000000.150520,0.034061,49.722462,-3.797785,0.000000011,0.000000182,50.007435,-3.808284,0.000000,0.000000
49.857993,-3.600018,0.000000,0.0000000.065050,0.043924,49.718826,-3.529307,0.000000010,0.000000182,49.970348,-3.664010,0.000000,0.000000
49.868807,-3.417966,0.000000,0.0000000.060168,0.140329,49.733160,-3.389048,0.000000010,0.000000182,50.095727,-3.429922,0.000000,0.000000
49.878867,-3.235861,0.000000,0.0000000.181831,0.155168,49.786365,-3.234409,0.000000008,0.000000182,50.030524,-3.287364,0.000000,0.000000
49.888172,-3.053707,0.000000,0.0000000.044227,0.142014,49.740181,-3.052346,0.000000008,0.000000182,50.010278,-3.073951,0.000000,0.000000
49.896723,-2.871508,0.000000,0.0000000.102809,0.100816,49.716015,-2.884948,0.000000007,0.000000182,50.048832,-2.903371,0.000000,0.000000
49.904518,-2.689265,0.000000,0.0000000.159939,0.164075,49.782595,-2.715143,0.000000006,0.000000182,50.048407,-2.702751,0.000000,0.000000
49.911558,-2.506981,0.000000,0.0000000.183346,0.080343,49.784607,-2.446603,0.000000005,0.000000182,50.058590,-2.537150,0.000000,0.000000
49.917843,-2.324659,0.000000,0.0000000.136981,0.116794,49.784889,-2.324573,0.000000005,0.000000182,50.025596,-2.368856,0.000000,0.000000
49.923372,-2.142302,0.000000,0.0000000.063413,0.061167,49.730057,-2.137302,0.000000004,0.000000182,50.047747,-2.167637,0.000000,0.000000
49.928146,-1.959912,0.000000,0.0000000.117629,0.184914,49.829405,-1.976708,0.000000003,0.000000182,50.094439,-1.985659,0.000000,0.000000
49.932163,-1.777493,0.000000,0.0000000.107872,0.129623,49.848894,-1.766087,0.000000003,0.000000182,50.141100,-1.800607,0.000000,0.000000
49.935425,-1.595047,0.000000,0.0000000.055235,0.072251,49.717628,-1.612630,0.000000002,0.000000182,50.142486,-1.611989,0.000000,0.000000
49.937930,-1.412577,0.000000,0.0000000.096281,0.072168,49.808787,-1.352828,0.000000001,0.000000182,50.012788,-1.416958,0.000000,0.000000
49.939679,-1.230085,0.000000,0.0000000.047699,0.075009,49.822160,-1.211677,0.000000001,0.000000182,50.158708,-1.189546,0.000000,0.000000
49.940672,-1.047575,0.000000,0.0000000.073049,0.068073,49.766890,-1.065403,-0.000000000,0.000000182,50.073503,-1.094200,0.000000,0.000000
49.940908,-0.865049,-0.000000,0.0000000.082565,0.200021,49.828823,-0.870398,-0.000000001,0.000000182,50.085354,-0.888224,0.000000,0.000000
49.940388,-0.682510,-0.000000,0.0000000.244269,0.121401,49.790203,-0.741156,-0.000000002,0.000000182,50.077424,-0.678803,-0.000000,0.000000
49.939111,-0.499961,-0.000000,0.0000000.144139,0.080552,49.851459,-0.521584,-0.000000003,0.000000182,50.076205,-0.473734,-0.000000,0.000000
49.937077,-0.317403,-0.000000,0.0000000.061496,0.104980,49.779882,-0.314262,-0.000000003,0.000000182,50.089623,-0.285198,-0.000000,0.000000
49.934286,-0.134842,-0.000000,0.0000000.017650,0.048734,49.806652,-0.120756,-0.000000004,0.000000182,50.159870,-0.138280,-0.000000,0.000000
49.930739,0.047722,-0.000000,0.0000000.093482,0.116057,49.782356,0.066481,-0.000000005,0.000000182,50.114747,0.051988,-0.000000,0.000000
49.926435,0.230286,-0.000000,0.0000000.110318,0.128639,49.807891,0.245738,-0.000000006,0.000000182,50.077397,0.227345,-0.000000,0.000000
49.921373,0.412845,-0.000000,0.0000000.031141,0.073272,49.813049,0.387257,-0.000000006,0.000000182,50.045597,0.409422,-0.000000,0.000000
49.915555,0.595399,-0.000000,0.0000000.191862,0.072381,49.784632,0.611926,-0.000000007,0.000000182,50.071089,0.608215,-0.000000,0.000000
49.908980,0.777943,-0.000000,0.0000000.068349,0.023856,49.799009,0.819952,-0.000000008,0.000000182,50.091566,0.809774,-0.000000,0.000000
49.901647,0.960476,-0.000000,0.0000000.155949,0.060896,49.776904,0.925047,-0.000000009,0.000000182,50.078698,0.972320,-0.000000,0.000000
49.893558,1.142994,-0.000000,0.0000000.148587,0.096443,49.688805,1.115848,-0.000000010,0.000000182,50.038028,1.133296,-0.000000,0.000000
49.884712,1.325495,-0.000000,0.0000000.091157,0.073022,49.771498,1.322967,-0.000000010,0.000000182,50.096759,1.305208,-0.000000,0.000000
49.875109,1.507975,-0.000000,0.0000000.158452,0.073529,49.722397,1.505456,-0.000000011,0.000000182,50.067375,1.486504,-0.000000,0.000000
49.864748,1.690433,-0.000000,0.0000000.078848,0.088204,49.696095,1.664229,-0.000000011,0.000000182,50.043602,1.722293,-0.000000,0.000000
49.853631,1.872865,-0.000000,0.0000000.155023,0.114538,49.736086,1.902376,-0.000000013,0.000000182,50.020375,1.878957,-0.000000,0.000000
49.841757,2.055269,-0.000000,0.0000000.054616,0.190281,49.687402,2.020678,-0.000000013,0.000000182,50.006502,2.028807,-0.000000,0.000000
49.829126,2.237641,-0.000000,0.0000000.075766,0.067144,49.648916,2.220581,-0.000000014,0.000000182,49.972266,2.269385,-0.000000,0.000000
49.815738,2.419980,-0.000000,0.0000000.064887,0.064874,49.653122,2.381949,-0.000000014,0.000000182,50.002794,2.484496,-0.000000,0.000000
49.801594,2.602281,-0.000000,0.0000000.067998,0.118347,49.658489,2.620759,-0.000000015,0.000000182,49.894636,2.601820,-0.000000,0.000000
49.786692,2.784543,-0.000000,0.0000000.094961,0.033007,49.656832,2.766689,-0.000000016,0.000000182,49.951743,2.798131,-0.000000,0.000000
49.771035,2.966763,-0.000000,0.0000000.160849,0.220674,49.612279,2.988590,-0.000000017,0.000000182,49.944303,2.957882,-0.000000,0.000000
49.754620,3.148938,-0.000000,0.0000000.084906,0.136436,49.621442,3.201660,-0.000000018,0.000000182,49.952813,3.157234,-0.000000,0.000000
49.737450,3.331065,-0.000000,0.0000000.054813,0.175750,49.593431,3.351989,-0.000000018,0.000000182,49.945586,3.388869,-0.000000,0.000000
49.719523,3.513141,-0.000000,0.0000000.105728,0.153911,49.584758,3.536261,-0.000000019,0.000000181,49.875619,3.494061,-0.000000,0.000000
49.700840,3.695164,-0.000000,0.0000000.141062,0.063314,49.523965,3.678987,-0.000000020,0.000000181,49.838002,3.691336,-0.000000,0.000000
49.681401,3.877130,-0.000000,0.0000000.094921,0.155463,49.537509,3.866445,-0.000000021,0.000000181,49.827370,3.911386,-0.000000,0.000000
49.661206,4.059038,-0.000000,0.0000000.114471,0.119612,49.477042,4.002796,-0.000000021,0.000000181,49.820907,4.113643,-0.000000,0.000000
49.640256,4.240884,-0.000000,0.0000000.133620,0.080359,49.436919,4.198803,-0.000000022,0.000000181,49.813676,4.241520,-0.000000,0.000000
49.618550,4.422665,-0.000000,0.0000000.103883,0.043615,49.502514,4.375838,-0.000000023,0.000000181,49.829293,4.436608,-0.000000,0.000000
49.596089,4.604379,-0.000000,0.0000000.150926,0.116015,49.462001,4.615750,-0.000000024,0.000000181,49.697367,4.700815,-0.000000,0.000000
49.572872,4.786023,-0.000000,0.0000000.161220,0.079064,49.393859,4.745998,-0.000000025,0.000000181,49.713612,4.887878,-0.000000,0.000000
49.548901,4.967594,-0.000000,0.0000000.101602,0.076933,49.463403,4.949231,-0.000000025,0.000000181,49.701340,5.000656,-0.000000,0.000000
49.524174,5.149089,-0.000000,0.0000000.122672,0.014768,49.393577,5.164964,-0.000000026,0.000000181,49.639118,5.156424,-0.000000,0.000000
49.498693,5.330506,-0.000000,0.0000000.065126,0.063103,49.344954,5.251095,-0.000000026,0.000000181,49.618728,5.355806,-0.000000,0.000000
49.472458,5.511842,-0.000000,0.0000000.175260,0.052729,49.337551,5.533864,-0.000000028,0.000000181,49.626978,5.537176,-0.000000,0.000000
49.445469,5.693093,-0.000000,0.0000000.074799,0.107841,49.265850,5.651388,-0.000000028,0.000000181,49.599638,5.672518,-0.000000,0.000000
49.417725,5.874258,-0.000000,0.0000000.064330,0.098612,49.304998,5.890793,-0.000000029,0.000000180,49.581558,5.884378,-0.000000,0.000000
49.389228,6.055333,-0.000000,0.0000000.071627,0.144086,49.261105,6.037170,-0.000000030,0.000000180,49.578116,6.090422,-0.000000,0.000000
49.359978,6.236316,-0.000000,0.0000000.054838,0.200228,49.242354,6.215717,-0.000000030,0.000000180,49.455534,6.257757,-0.000000,0.000000
49.329974,6.417203,-0.000000,0.0000000.132359,0.054844,49.166697,6.379347,-0.000000031,0.000000180,49.459168,6.411589,-0.000000,0.000000
49.299217,6.597993,-0.000000,0.0000000.091290,0.234178,49.165240,6.563300,-0.000000032,0.000000180,49.514200,6.625533,-0.000000,0.000000
49.267708,6.778682,-0.000000,0.0000000.084704,0.143184,49.175756,6.765759,-0.000000033,0.000000180,49.444062,6.790763,-0.000000,0.000000
49.235447,6.959268,-0.000000,0.0000000.152386,0.063200,49.175862,6.950294,-0.000000034,0.000000180,49.413800,6.979744,-0.000000,0.000000
49.202433,7.139747,-0.000000,0.0000000.031587,0.028276,49.029916,7.100558,-0.000000034,0.000000180,49.396731,7.152245,-0.000000,0.000000
49.168668,7.320117,-0.000000,0.0000000.176886,0.077129,48.948010,7.320384,-0.000000035,0.000000180,49.325989,7.334962,-0.000000,0.000000
49.134151,7.500375,-0.000000,0.0000000.150561,0.106760,48.965730,7.431239,-0.000000036,0.000000179,49.252872,7.465285,-0.000000,0.000000
49.098884,7.680519,-0.000000,0.0000000.075461,0.129609,48.930009,7.656736,-0.000000036,0.000000179,49.268790,7.756625,-0.000000,0.000000
49.062865,7.860545,-0.000000,0.0000000.157559,0.135861,48.922003,7.865115,-0.000000037,0.000000179,49.245905,7.860841,-0.000000,0.000000
49.026097,8.040451,-0.000000,0.0000000.145491,0.138327,48.849791,8.036256,-0.000000038,0.000000179,49.144587,8.077725,-0.000000,0.000000
48.988578,8.220233,-0.000000,0.0000000.106505,0.085913,48.853318,8.137091,-0.000000039,0.000000179,49.136042,8.262045,-0.000000,0.000000
48.950309,8.399891,-0.000000,0.0000000.085658,0.140091,48.835025,8.369047,-0.000000039,0.000000179,49.106880,8.412391,-0.000000,0.000000
48.911291,8.579419,-0.000000,0.0000000.116556,0.052876,48.772210,8.599439,-0.000000040,0.000000179,49.054854,8.653651,-0.000000,0.000000
48.871525,8.758816,-0.000000,0.0000000.086150,0.168526,48.716247,8.742379,-0.000000041,0.000000179,48.974329,8.785792,-0.000000,0.000000
48.831010,8.938079,-0.000000,0.0000000.097818,0.040655,48.696784,8.911252,-0.000000042,0.000000178,48.970486,8.978874,-0.000000,0.000000
48.789746,9.117205,-0.000000,0.0000000.108004,0.199754,48.678984,9.058327,-0.000000042,0.000000178,48.938188,9.078439,-0.000000,0.000000
48.747735,9.296192,-0.000000,0.0000000.080282,0.116117,48.563054,9.287806,-0.000000043,0.000000178,48.869747,9.308159,-0.000000,0.000000
48.704977,9.475036,-0.000000,0.0000000.073522,0.113060,48.528638,9.399237,-0.000000044,0.000000178,48.861413,9.483826,-0.000000,0.000000
48.661472,9.653734,-0.000000,0.0000000.125539,0.208016,48.575703,9.573343,-0.000000045,0.000000178,48.813436,9.740233,-0.000000,0.000000
